"Neighborhood","Neighborhood_Latitude","Neighborhood_Longitude","Venue","Venue Latitude","Venue Longitude","Venue Category"
"West Deane Park, Princess Gardens, Martin Grove, Islington, Cloverdale",43.6509432,-79.5547244,"Marius Bakery",43.648965,-79.549381,"Bakery"
"Rouge Hill, Port Union, Highland Creek",43.7845351,-79.1604971,"Royal Canadian Legion",43.782533328383,-79.1630847326168,"Bar"
"Don Mills",43.7258997,-79.340923,"Sorento Restaurant",43.7265750945723,-79.3419893056955,"Italian Restaurant"
"Don Mills",43.7258997,-79.340923,"Fitness Connection",43.7274728643057,-79.3417068430508,"Gym"
"Don Mills",43.7258997,-79.340923,"Oomomo",43.7264290891399,-79.3432833609987,"Discount Store"
"Don Mills",43.7258997,-79.340923,"Tilley Endurables",43.727033197486,-79.3429263400068,"Clothing Store"
"Don Mills",43.7258997,-79.340923,"Swiss Chalet",43.7267473535418,-79.3416248700127,"Restaurant"
"Don Mills",43.7258997,-79.340923,"Skiis and Biikes",43.7263509180064,-79.3429771278696,"Bike Shop"
"Don Mills",43.7258997,-79.340923,"Tim Hortons",43.7228972532304,-79.3391170352697,"Coffee Shop"
"Don Mills",43.7258997,-79.340923,"Just Hockey Source For Sports",43.7270951312819,-79.3425906158458,"Sporting Goods Shop"
"Don Mills",43.7258997,-79.340923,"Memories of Japan",43.727078,-79.340794,"Japanese Restaurant"
"Don Mills",43.7258997,-79.340923,"Japanese Canadian Cultural Centre",43.726429,-79.334971,"Art Gallery"
"Don Mills",43.7258997,-79.340923,"The Beer Store",43.7269871,-79.3414943,"Beer Store"
"Don Mills",43.7258997,-79.340923,"Asian Legend",43.7265905030894,-79.342187868435,"Dim Sum Restaurant"
"Don Mills",43.7258997,-79.340923,"Real Canadian Superstore",43.722704,-79.337508,"Supermarket"
"Don Mills",43.7258997,-79.340923,"Harvey's",43.7266025885376,-79.3410347944775,"Restaurant"
"Don Mills",43.7258997,-79.340923,"GoodLife Fitness North York Don Mills and Eglinton",43.722704,-79.337508,"Gym"
"Don Mills",43.7258997,-79.340923,"The Beer Store",43.7227042,-79.3375083,"Beer Store"
"Don Mills",43.7258997,-79.340923,"Subway",43.7243218986048,-79.336858380101,"Sandwich Place"
"Don Mills",43.7258997,-79.340923,"Congee Star 帝王名粥",43.7265862241619,-79.3418334311125,"Chinese Restaurant"
"Don Mills",43.7258997,-79.340923,"Delimark Cafe",43.7275360964916,-79.3395473735587,"Coffee Shop"
"Don Mills",43.7258997,-79.340923,"Pho 88 發發餐廳",43.7266420196202,-79.3423446449432,"Asian Restaurant"
"Woodbine Heights",43.6953439,-79.3183887,"East York Memorial Arena",43.697224416882,-79.3153970914258,"Skating Rink"
"Woodbine Heights",43.6953439,-79.3183887,"East York Curling Club",43.6968267294847,-79.3136583686195,"Curling Ice"
"Woodbine Heights",43.6953439,-79.3183887,"The Beer Store",43.6937312,-79.3167591,"Beer Store"
"Woodbine Heights",43.6953439,-79.3183887,"Stan Wadlow Park",43.6978358205844,-79.3143032876651,"Park"
"Woodbine Heights",43.6953439,-79.3183887,"East York Skating Club",43.6973057668991,-79.3153762546113,"Skating Rink"
"Woodbine Heights",43.6953439,-79.3183887,"East York Memorial Arena",43.6976237915707,-79.31514515513,"Athletics & Sports"
"St. James Town",43.6514939,-79.3754179,"Gyu-Kaku Japanese BBQ",43.6514222754979,-79.3750469368709,"Japanese Restaurant"
"St. James Town",43.6514939,-79.3754179,"Fahrenheit Coffee",43.6523835872661,-79.3727190384827,"Coffee Shop"
"St. James Town",43.6514939,-79.3754179,"Crepe TO",43.650063279511,-79.3745866452387,"Creperie"
"St. James Town",43.6514939,-79.3754179,"Versus Coffee",43.651213437819,-79.3752356482855,"Coffee Shop"
"St. James Town",43.6514939,-79.3754179,"GEORGE Restaurant",43.6533464563504,-79.3744449051126,"Restaurant"
"St. James Town",43.6514939,-79.3754179,"Terroni",43.650927,-79.375602,"Italian Restaurant"
"St. James Town",43.6514939,-79.3754179,"Hogtown Smoke",43.6492869355779,-79.3746893263794,"Food Truck"
"St. James Town",43.6514939,-79.3754179,"Mystic Muffin",43.6524835504993,-79.3726547284518,"Middle Eastern Restaurant"
"St. James Town",43.6514939,-79.3754179,"Aveda Institute Toronto",43.6500964095556,-79.3736295221177,"Cosmetics Shop"
"St. James Town",43.6514939,-79.3754179,"GoodLife Fitness Toronto 137 Yonge Street",43.651242,-79.378068,"Gym"
"St. James Town",43.6514939,-79.3754179,"Hawthorne Food and Drink",43.6522701295683,-79.3763175832761,"Gastropub"
"St. James Town",43.6514939,-79.3754179,"Triple A Bar (AAA)",43.6516584009956,-79.3727201723461,"BBQ Joint"
"St. James Town",43.6514939,-79.3754179,"Pearl Diver",43.6514812907337,-79.3735995421188,"Gastropub"
"St. James Town",43.6514939,-79.3754179,"The Omni King Edward Hotel",43.6491905160191,-79.3760061264039,"Hotel"
"St. James Town",43.6514939,-79.3754179,"Beerbistro",43.6494190437884,-79.3772372603416,"Gastropub"
"St. James Town",43.6514939,-79.3754179,"Elgin And Winter Garden Theatres",43.6533937960196,-79.3785073962175,"Theater"
"St. James Town",43.6514939,-79.3754179,"Dineen Coffee",43.650497,-79.378765,"Café"
"St. James Town",43.6514939,-79.3754179,"Richmond Station",43.6515687256211,-79.3792659400033,"American Restaurant"
"St. James Town",43.6514939,-79.3754179,"The Poet Cafe",43.6506368307202,-79.3712757369979,"Café"
"St. James Town",43.6514939,-79.3754179,"St. Lawrence Market Plaza",43.6491686042245,-79.3723298743355,"Art Gallery"
"St. James Town",43.6514939,-79.3754179,"The George Street Diner",43.65297,-79.371467,"Diner"
"St. James Town",43.6514939,-79.3754179,"The Chase",43.6509519820936,-79.3794220198302,"New American Restaurant"
"St. James Town",43.6514939,-79.3754179,"St. Lawrence Market (South Building)",43.6487432022359,-79.3715969762753,"Farmers Market"
"St. James Town",43.6514939,-79.3754179,"St. Lawrence Market (North Building)",43.6487929016172,-79.3719453582069,"Farmers Market"
"St. James Town",43.6514939,-79.3754179,"Sukhothai",43.6484871024991,-79.3745473524563,"Thai Restaurant"
"St. James Town",43.6514939,-79.3754179,"D.W. Alexander",43.6483330433916,-79.3738261420116,"Cocktail Bar"
"St. James Town",43.6514939,-79.3754179,"Berczy Park",43.6480483538885,-79.3751722909452,"Park"
"St. James Town",43.6514939,-79.3754179,"Café Plenty",43.6491179354577,-79.3783128838044,"Café"
"St. James Town",43.6514939,-79.3754179,"Pravda Vodka Bar",43.6485155306747,-79.3747323114995,"Cocktail Bar"
"St. James Town",43.6514939,-79.3754179,"The Reservoir Lounge",43.6485165985155,-79.3745562339159,"Jazz Club"
"St. James Town",43.6514939,-79.3754179,"Fresh On Front",43.6478146640514,-79.3744527618627,"Vegetarian / Vegan Restaurant"
"St. James Town",43.6514939,-79.3754179,"Garrison Bespoke",43.648102,-79.376334,"Tailor Shop"
"St. James Town",43.6514939,-79.3754179,"Mos Mos Coffee",43.648159197535,-79.3787445046726,"Café"
"St. James Town",43.6514939,-79.3754179,"Market Street Catch",43.6485014239648,-79.3718080237409,"Seafood Restaurant"
"St. James Town",43.6514939,-79.3754179,"Stonemill Bread",43.6486682215421,-79.3716096230205,"Bakery"
"St. James Town",43.6514939,-79.3754179,"Dog Fountain",43.6479979514786,-79.37536096949,"Fountain"
"St. James Town",43.6514939,-79.3754179,"Bulk Barn",43.6499936852839,-79.3700994314578,"Grocery Store"
"St. James Town",43.6514939,-79.3754179,"Buster's Sea Cove",43.6484950904393,-79.3714623179389,"Seafood Restaurant"
"St. James Town",43.6514939,-79.3754179,"LUSH",43.653557,-79.3804,"Cosmetics Shop"
"St. James Town",43.6514939,-79.3754179,"Crepe It Up!",43.6487361434039,-79.3716230674848,"Creperie"
"St. James Town",43.6514939,-79.3754179,"Everyday Gourmet (Teas & Coffees)",43.6487571475764,-79.3716453976582,"Coffee Shop"
"St. James Town",43.6514939,-79.3754179,"Carousel Bakery",43.6487072781773,-79.3715800512756,"Bakery"
"St. James Town",43.6514939,-79.3754179,"Seafront Fish Market",43.6484785341064,-79.3714894297252,"Fish Market"
"St. James Town",43.6514939,-79.3754179,"Indigo",43.6535147112116,-79.3806959105692,"Bookstore"
"St. James Town",43.6514939,-79.3754179,"Schnitzel Queen",43.6542390600443,-79.3705328460404,"German Restaurant"
"St. James Town",43.6514939,-79.3754179,"Loaded Pierogi",43.647965,-79.373427,"Comfort Food Restaurant"
"St. James Town",43.6514939,-79.3754179,"Hudson's Bay",43.6520398158768,-79.3803914612282,"Department Store"
"St. James Town",43.6514939,-79.3754179,"The Gabardine",43.6509880106423,-79.3812251321815,"American Restaurant"
"St. James Town",43.6514939,-79.3754179,"Biff's Bistro",43.6470848251251,-79.3763423190849,"French Restaurant"
"St. James Town",43.6514939,-79.3754179,"John Allans",43.6514466352119,-79.3813538961139,"Salon / Barbershop"
"St. James Town",43.6514939,-79.3754179,"The National Club",43.6493425928323,-79.3805735731846,"Wine Bar"
"St. James Town",43.6514939,-79.3754179,"Apple Eaton Centre",43.6528318,-79.3805553,"Electronics Store"
"St. James Town",43.6514939,-79.3754179,"Victoria's Secret PINK",43.6533574641725,-79.3806734813237,"Lingerie Store"
"St. James Town",43.6514939,-79.3754179,"Goose Island Brewhouse",43.6473292680936,-79.3735411763191,"Beer Bar"
"St. James Town",43.6514939,-79.3754179,"Victoria's Secret",43.6532058811919,-79.3805220072917,"Lingerie Store"
"St. James Town",43.6514939,-79.3754179,"Sweet Lulu",43.6505565048994,-79.381175432244,"Asian Restaurant"
"St. James Town",43.6514939,-79.3754179,"Irish Embassy",43.6479184993615,-79.377273451579,"Irish Pub"
"St. James Town",43.6514939,-79.3754179,"lululemon athletica",43.6532862,-79.3807642,"Clothing Store"
"St. James Town",43.6514939,-79.3754179,"CC Lounge",43.6479173542583,-79.3745199108587,"Cocktail Bar"
"St. James Town",43.6514939,-79.3754179,"Mercatto",43.6502431921682,-79.380819891499,"Italian Restaurant"
"St. James Town",43.6514939,-79.3754179,"Over Easy",43.6480770420435,-79.377598715754,"Breakfast Spot"
"St. James Town",43.6514939,-79.3754179,"Abercrombie & Fitch",43.6529154839275,-79.3804952509015,"Clothing Store"
"St. James Town",43.6514939,-79.3754179,"Bannock",43.6521011731384,-79.3811782839994,"Restaurant"
"St. James Town",43.6514939,-79.3754179,"Rexall",43.648182,-79.37387,"Pharmacy"
"St. James Town",43.6514939,-79.3754179,"Power Up Game Bar",43.6482723118645,-79.3750627566911,"Cocktail Bar"
"St. James Town",43.6514939,-79.3754179,"Winners",43.6477479,-79.3745508,"Department Store"
"St. James Town",43.6514939,-79.3754179,"South Street Burger",43.6506115461705,-79.3810947331014,"Burger Joint"
"St. James Town",43.6514939,-79.3754179,"Jump",43.6481473851635,-79.3787524254065,"American Restaurant"
"St. James Town",43.6514939,-79.3754179,"Aroma Espresso Bar",43.648224,-79.376352,"Coffee Shop"
"St. James Town",43.6514939,-79.3754179,"Berber SOCIAL",43.6481137524058,-79.3740462265737,"Moroccan Restaurant"
"St. James Town",43.6514939,-79.3754179,"The Sultan's Tent and Cafe Moroc",43.6479278335063,-79.3743409539043,"Moroccan Restaurant"
"St. James Town",43.6514939,-79.3754179,"East Thirty-Six",43.648409,-79.375017,"Bistro"
"St. James Town",43.6514939,-79.3754179,"Tim Hortons",43.6479548660476,-79.3738330901761,"Coffee Shop"
"St. James Town",43.6514939,-79.3754179,"Bier Markt Esplanade",43.6472360247614,-79.3738916176981,"Belgian Restaurant"
"St. James Town",43.6514939,-79.3754179,"Z-Teca Gourmet Burritos",43.6480141803431,-79.3791192471622,"Burrito Place"
"St. James Town",43.6514939,-79.3754179,"Hotel Victoria",43.6480842154441,-79.3775819383541,"Hotel"
"St. James Town",43.6514939,-79.3754179,"Bluma Appel Theatre",43.6479469055841,-79.3755193008512,"Performing Arts Venue"
"St. James Town",43.6514939,-79.3754179,"Wynn Fitness",43.6480092190354,-79.3737198283475,"Gym"
"St. James Town",43.6514939,-79.3754179,"The Place",43.647851,-79.373766,"Café"
"Humewood-Cedarvale",43.6937813,-79.4281914,"Cedarvale Park",43.6925349230919,-79.428705276137,"Field"
"Humewood-Cedarvale",43.6937813,-79.4281914,"Cedarvale Ravine",43.6901882300073,-79.4261058022299,"Trail"
"Humewood-Cedarvale",43.6937813,-79.4281914,"Glen Cedar Park",43.6953992985265,-79.4292530897397,"Playground"
"Humewood-Cedarvale",43.6937813,-79.4281914,"Phil White Arena",43.6913027169983,-79.4317605114233,"Hockey Arena"
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.5772008,"LCBO",43.6420986919596,-79.5765915607928,"Liquor Store"
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.5772008,"Starbucks",43.641312,-79.576924,"Coffee Shop"
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.5772008,"The Beer Store",43.6413126,-79.5769248,"Beer Store"
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.5772008,"Shoppers Drug Mart",43.641312,-79.576924,"Pharmacy"
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.5772008,"Pizza Hut",43.6415455058972,-79.5763111968721,"Pizza Place"
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.5772008,"Cafe Sympatico",43.6418204709533,-79.5767206633587,"Café"
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.5772008,"Burnhamthorpe Mall",43.6417408324047,-79.576890752451,"Shopping Plaza"
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.5772008,"Pet Valu",43.6416674523247,-79.5770498677647,"Pet Store"
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,"RBC Royal Bank",43.7667899247102,-79.1911511887259,"Bank"
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,"G & G Electronics",43.765309,-79.191537,"Electronics Store"
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,"Sail Sushi",43.765951,-79.191275,"Restaurant"
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,"Big Bite Burrito",43.7662990844708,-79.1907198058394,"Mexican Restaurant"
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,"Enterprise Rent-A-Car",43.7640757,-79.1934057,"Rental Car Location"
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,"Woburn Medical Centre",43.7666311531385,-79.1922855377197,"Medical Center"
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,"Lawrence Ave E & Kingston Rd",43.767704,-79.18949,"Intersection"
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,"Eggsmart",43.7678,-79.190466,"Breakfast Spot"
"The Beaches",43.6763574,-79.2930312,"Glen Manor Ravine",43.6768209441378,-79.2939420878099,"Trail"
"The Beaches",43.6763574,-79.2930312,"The Big Carrot Natural Food Market",43.678879,-79.297734,"Health Food Store"
"The Beaches",43.6763574,-79.2930312,"Grover Pub and Grub",43.679181434941,-79.2972153587852,"Pub"
"The Beaches",43.6763574,-79.2930312,"Glen Stewart Park",43.6752782269826,-79.2946465494184,"Park"
"The Beaches",43.6763574,-79.2930312,"Upper Beaches",43.6805632114758,-79.2928688743688,"Neighborhood"
"Berczy Park",43.6447708,-79.3733064,"The Keg Steakhouse + Bar - Esplanade",43.6467120740879,-79.3747676163912,"Restaurant"
"Berczy Park",43.6447708,-79.3733064,"LCBO",43.6429437991717,-79.3724398904441,"Liquor Store"
"Berczy Park",43.6447708,-79.3733064,"Fresh On Front",43.6478146640514,-79.3744527618627,"Vegetarian / Vegan Restaurant"
"Berczy Park",43.6447708,-79.3733064,"Hockey Hall Of Fame (Hockey Hall of Fame)",43.6469744514311,-79.3773232394268,"Museum"
"Berczy Park",43.6447708,-79.3733064,"Berczy Park",43.6480483538885,-79.3751722909452,"Park"
"Berczy Park",43.6447708,-79.3733064,"St. Lawrence Market (South Building)",43.6487432022359,-79.3715969762753,"Farmers Market"
"Berczy Park",43.6447708,-79.3733064,"D.W. Alexander",43.6483330433916,-79.3738261420116,"Cocktail Bar"
"Berczy Park",43.6447708,-79.3733064,"Eggspectation",43.646526,-79.375134,"Breakfast Spot"
"Berczy Park",43.6447708,-79.3733064,"St. Lawrence Market (North Building)",43.6487929016172,-79.3719453582069,"Farmers Market"
"Berczy Park",43.6447708,-79.3733064,"Market Street Catch",43.6485014239648,-79.3718080237409,"Seafood Restaurant"
"Berczy Park",43.6447708,-79.3733064,"Buster's Sea Cove",43.6484950904393,-79.3714623179389,"Seafood Restaurant"
"Berczy Park",43.6447708,-79.3733064,"Meridian Hall",43.6462921242056,-79.3760217950566,"Concert Hall"
"Berczy Park",43.6447708,-79.3733064,"Biff's Bistro",43.6470848251251,-79.3763423190849,"French Restaurant"
"Berczy Park",43.6447708,-79.3733064,"Goose Island Brewhouse",43.6473292680936,-79.3735411763191,"Beer Bar"
"Berczy Park",43.6447708,-79.3733064,"Dog Fountain",43.6479979514786,-79.37536096949,"Fountain"
"Berczy Park",43.6447708,-79.3733064,"FARMR Eatery & Catering",43.6484198633751,-79.3702737952109,"Bistro"
"Berczy Park",43.6447708,-79.3733064,"Scotiabank Arena",43.6434461753511,-79.3790398888999,"Basketball Stadium"
"Berczy Park",43.6447708,-79.3733064,"Starbucks",43.644489,-79.368639,"Coffee Shop"
"Berczy Park",43.6447708,-79.3733064,"Stonemill Bread",43.6486682215421,-79.3716096230205,"Bakery"
"Berczy Park",43.6447708,-79.3733064,"Sukhothai",43.6484871024991,-79.3745473524563,"Thai Restaurant"
"Berczy Park",43.6447708,-79.3733064,"Alexandro's World Famous Gyros",43.6416627086796,-79.3752137736969,"Greek Restaurant"
"Berczy Park",43.6447708,-79.3733064,"The Reservoir Lounge",43.6485165985155,-79.3745562339159,"Jazz Club"
"Berczy Park",43.6447708,-79.3733064,"Seafront Fish Market",43.6484785341064,-79.3714894297252,"Fish Market"
"Berczy Park",43.6447708,-79.3733064,"Pravda Vodka Bar",43.6485155306747,-79.3747323114995,"Cocktail Bar"
"Berczy Park",43.6447708,-79.3733064,"Loaded Pierogi",43.647965,-79.373427,"Comfort Food Restaurant"
"Berczy Park",43.6447708,-79.3733064,"St. Lawrence Market Plaza",43.6491686042245,-79.3723298743355,"Art Gallery"
"Berczy Park",43.6447708,-79.3733064,"Olympic Cheese",43.6487015473915,-79.3715406944147,"Cheese Shop"
"Berczy Park",43.6447708,-79.3733064,"Crepe It Up!",43.6487361434039,-79.3716230674848,"Creperie"
"Berczy Park",43.6447708,-79.3733064,"Garrison Bespoke",43.648102,-79.376334,"Tailor Shop"
"Berczy Park",43.6447708,-79.3733064,"Everyday Gourmet (Teas & Coffees)",43.6487571475764,-79.3716453976582,"Coffee Shop"
"Berczy Park",43.6447708,-79.3733064,"C'est What",43.6484258392843,-79.3734392523766,"Beer Bar"
"Berczy Park",43.6447708,-79.3733064,"Carousel Bakery",43.6487072781773,-79.3715800512756,"Bakery"
"Berczy Park",43.6447708,-79.3733064,"Balzac's Coffee",43.6484565013193,-79.3717899372441,"Café"
"Berczy Park",43.6447708,-79.3733064,"Joe Fresh",43.644285,-79.369771,"Clothing Store"
"Berczy Park",43.6447708,-79.3733064,"Oyshi Sushi",43.6423400551648,-79.3758530426091,"Sushi Restaurant"
